exam,knowledge
如图是两种稀释浓硫酸的操作：回答下列问题：（1）B图中锥形瓶内产生的现象是　酸液飞溅　。产生这一现象的原因是　浓硫酸的密度比水大，水浮在水面上，且浓硫酸溶于水放出大量的热　。（2）上面两图中，稀释浓硫酸操作正确的是（填序号）　A　。（3）A图中玻璃棒的作用是　搅拌散热　。A图中盛装浓硫酸的仪器名称　细口瓶　。,44
浓硫酸稀释，实验时是将　浓硫酸　缓慢注入　水　中，并用　玻璃棒　搅拌，散热．,44
图是稀释浓硫酸实验的示意图。（1）写出图中a、b两种仪器的名称：　玻璃棒　；　量筒　（2）b容器所盛的试剂是　浓硫酸　（填“水”或“浓硫酸”）。联系与拓展据媒体报道，2007年5月有一村民在家里误将装在酒瓶中的稀硫酸当成白酒喝下，造成食道和胃严重损伤，这是因为稀硫酸具有　腐蚀性　。,44
浓硫酸溶解时放出大量的热，稀释浓硫酸时，一定要把　浓硫酸缓缓地沿器壁注入水中　，并不断搅拌。切不可将　水　倒入　浓硫酸　。,44
将一瓶浓硫酸敞口置于空气中一段时间后，其质量会　增加　，溶质的质量分数会　减小　．,44
已知98%浓H2SO4密度为84g/cm3，62%浓HNO3密度为14g/cm3；若要配制浓H2SO4与浓HNO3的混合溶液，则应将　浓H2SO4　（填化学式）沿玻璃棒缓慢倒入盛有　浓HNO3　（填化学式）的烧杯中，边加边搅拌，冷却后装瓶．,44
月季花瓣可制酸碱指示剂，用于检验白醋的酸碱性。下列实验操作正确的是（　　）A研磨花瓣B浸取色素C取用白醋D检验白醋A．AB．BC．CD．D,40
如图为液体药品取用的示意图，仔细观察，回答下面问题：（1）细口瓶的瓶塞应　倒　放在桌上，原因是　防止试剂被污染　。（2）拿细口瓶倒液体时，贴标签的一面要朝向　手心　处，原因是　防止标签被腐蚀　。（3）倾倒液体时应缓慢，瓶口紧挨试管口，原因是　防止液体倒入试管外　。,40
吸取和滴加少量液体的仪器是　胶头滴管　．用它取用一种试剂后，未经　洗涤　不可再吸取其他的试剂．,40
根据化学操作规则，请填空。（1）液体药品通常盛放在　细口　瓶里。（2）瓶塞应　倒　放在桌面上。（3）贴标签的一方向着手心是为了防止　腐蚀标签　。,40
化学实验，正确规范的操作是实验成功的关键，请回答下列操作的理由．①倾倒液体时，试剂瓶贴标签的一面要朝向手心处．②胶头滴管使用完毕后不能平放或倒放在桌面上．,40
正确的实验操作是化学实验的基本要求。某同学向量筒倾倒液体时的操作如图，请纠正其中的一处错误：　瓶塞应倒放（或标签应向着手心）　。,40
请简要说明下列操作可能造成的不良后果（1）倾倒细口瓶的药液时，标签没向着手心　残留的药液会腐蚀标签　．（2）滴管取用试剂后平放或倒置　药液会腐蚀橡胶的胶管　．,40
实验室中药品要注意节约。如果没有说明用量，固体只需盖满试管底部即可，而液体一般取（　　）A．1～2mLB．2～3mLC．3～4mLD．4～5mL,40
执行下列正确操作的原因中，合理的解释是（　　）A．拿试剂瓶时标签向着手心，便于背诵和记忆物质名称和符号B．倾倒液体时，瓶口紧挨着试管口，便于观察液体颜色C．取过液体后立即盖紧瓶塞，并把瓶子放回原处，是为了不让别人知道取了什么液体D．瓶塞子倒放，是防止沾上杂物，污染了瓶内药品,40
（1）倾倒液体时，标签没对着手心，后果是　防止腐蚀标签　。（2）使用胶头滴管后，未经清洗就吸取别的试剂，后果是　污染试剂　。,40
如图是小明向试管中倾注液体的操作示意图。请你为小明指出错误：（1）　标签没向着手心　；（2）　瓶塞正放　；（3）　瓶口远离试管口　；（4）　试管没有倾斜　。,40
能用过滤法将下列各组混在一起的物质分离的是（　　）A．氮气和二氧化碳B．食盐和蔗糖C．明矾和沙子D．二氧化锰和铁粉,46
《本草纲目•苍术》中记载“两目昏涩。用苍术半斤，淘米水浸七天，去皮切片，焙干，加木贼二两，共研为末。每服一钱，茶或酒送下。”上述过程中，没有涉及的操作是（　　）A．研磨B．干燥C．称量D．蒸馏,46
有一化学兴趣小组的同学，课外对废电池内黑色粉末进行了研究。发现它由多种物质组成，其主要成分是氯化铵和二氧化锰。（氯化铵可溶于水，而二氧化锰难溶于水）要分离得到较纯净的氯化铵应采取的操作步骤主要有　溶解　、　过滤　和　蒸发　。第二步的目的是　除去难溶于水的二氧化锰　；每一步操作中都需要用到的实验仪器是　玻璃棒　，在第二步中起的作用是　引流　。,46
从实验室用氯酸钾和二氧化锰制取氧气所得固体中，回收二氧化锰的实验操作顺序正确的是（　　）A．溶解、沉淀、蒸发B．溶解、过滤、蒸发C．溶解、蒸发、烘干D．溶解、过滤、烘干,46
《本草衍义》中对精制砒霜过程有如下叙述：“取砒之法，将生砒就置火上，以器覆之，令砒烟上飞着覆器，遂凝结累然下垂如乳，尖长者为胜，平短者次之。”文中涉及的操作方法是（　　）A．蒸馏B．升华C．蒸发D．过滤,46
下列混合物不可通过溶解、过滤、蒸发的方法分离的是（　　）A．食盐和泥沙B．食盐和二氧化锰C．食盐和蔗糖D．食盐和大理石,46
生活中可能遇到的下列混合物，能按“溶解﹣过滤﹣蒸发”的步骤加以分离的是（　　）A．纯碱和小苏打B．食盐和细砂C．石灰石和生石灰D．蔗糖和味精,46
“GORE﹣TEX”是一种防水透气的特殊面料，其纤维之间存在微小的孔隙，工作原理如图所示。下列分离混合物的方法与“GORE﹣TEX”防水透气原理相似的是（　　）A．过滤B．蒸馏C．蒸发D．吸附,46
废干电池内的黑色固体含有MnOZnClNH4Cl、C（少量）等物质．化学小组欲通过如图所示流程，分离并回收部分物质．回答相关问题；（1）玻璃棒在操作I中的作用：　搅拌，以加快溶解速度　．（2）固体B常用作催化剂，则B是　MnO2　（填化学式），写出在空气中灼烧A时发生反应的化学方程式：　C+O2CO2　．（3）仅用硝酸银溶液　不能　（填“能”或“不能”）区分E和F．某同学认为固体E是NH4Cl，则检验方法是：　取样于试管中滴加NaOH溶液并在管口放上湿润的红色石蕊试纸，如果石蕊试纸变蓝，则说明为NH4Cl　．（4）NH4Cl属于化学肥料中的　氮　肥．,46
选取下列实验方法分离物质，将分离方法的序号填在横线上．A．萃取分液法　B．结晶法　C．分液法D．蒸馏法E．过滤法F．升华法（1）　E　分离饱和食盐水与沙子的混合物．（2）　C　分离水和汽油的混合物．（3）　D　分离四氯化碳（沸点为75℃）和甲苯（沸点为6℃）的混合物．（4）　A　从碘的水溶液里提取碘．（5）　B　从含硝酸钾和氯化钠的混合液中分离出硝酸钾．（6）　F　分离NaCl和I2的混合物．,46
下列各种混合物，可以用溶解、过滤、蒸发的方法进行分离的是（　　）A．酒精中混有水B．食盐中混有蔗糖C．食盐中混有泥沙D．粉笔灰中混有泥沙,46
利用磁铁能将下列物质分离的是（　　）A．铝粉和银粉B．铜粉和银粉C．铜粉和铝粉D．铁粉和铜粉,46
实验室制氧气后，试管内留下氯化钾（可溶于水）和二氧化锰（不溶于水）的混合物，为了回收二氧化锰，需要对混合物进行分离，请按操作顺序写出下列需要的操作步骤：　③④②⑤　。①蒸发结晶；②洗涤试剂；③溶解；④过滤；⑤干燥试剂；,46
煤的清洁利用是目前全球热门的研究课题，其中的关键是如何处理煤燃烧后产生的二氧化碳．某研究小组研究开发利用煤直接化学循环技术，成功使煤释放热量的同时，捕获了反应过程中产生的99%的二氧化碳．该方法的流程如图所示：（1）捕捉二氧化碳的目的是　减排温室气体　．（2）将煤、氧化铁磨成粉末的目的是　增大接触面积，使反应充分　．（3）写出反应器中主要的化学方程式　3C+2Fe2O34Fe+3CO2↑　，该反应　吸热　（填“吸热”或“放热”）．（4）该流程中可以循环利用的物质是　Fe2O3　．,46
能用过滤法将下列混在一起的物质分离的是（　　）A．二氧化锰和铁粉B．氧气和二氧化碳C．食盐和蔗糖D．食盐和泥沙,46
明代宋应星所著的《天工开物》收录了井盐的生产过程：“汲水而上，入于釜中煎炼，顷刻结盐，色成至白”的描述。该制盐过程涉及的操作是（　　）A．蒸馏B．溶解C．过滤D．蒸发,46
下列可以用蒸馏的方法进行分离的是（　　）A．食盐与泥沙B．铜片与铁片C．酒精与水D．食盐与蔗糖,46
能够分离和提纯物质的方法中，能将可溶性固体和液体分离开的操作是（　　）A．溶解B．过滤C．蒸发D．静置,46
白糖中混有少量的沙子，要除去沙子，可采用的操作步骤是（　　）A．过滤、蒸发、结晶、溶解B．溶解、蒸发、过滤、结晶C．溶解、过滤、蒸发、结晶D．溶解、蒸发、结晶、过滤,46
